Seconds,Battery Voltage (V),ON/OFF
Switchoff Voltage = 980mV
23325,2.78,1
23330,2.75,1
23335,2.76,1
23340,2.76,1
23345,2.75,1
23350,2.77,1
23355,2.75,1
23360,2.74,1
23365,2.75,1
23370,2.76,1
23375,2.74,1
23380,2.73,1
23385,2.74,1
23390,2.77,1
23395,2.73,1
23400,2.75,1
23405,2.73,1
23410,2.74,1
23415,2.72,1
23420,2.72,1
23425,2.73,1
23430,2.71,1
23435,2.7,1
23440,2.72,1
23445,2.71,1
23450,2.7,1
23455,2.72,1
23460,2.7,1
23465,2.72,1
23470,2.68,1
23475,2.7,1
23480,2.69,1
23485,2.7,1
23490,2.69,1
23495,2.67,1
23500,2.76,1
23505,2.72,1
23510,2.77,1
23515,2.81,1
23520,2.75,1
23525,2.77,1
23530,2.76,1
23535,2.78,1
23540,2.74,1
23545,2.73,1
23550,2.73,1
23555,2.73,1
23560,2.69,1
23565,2.7,1
23570,2.71,1
23575,2.72,1
23580,2.71,1
23585,2.69,1
23590,2.69,1
23595,2.7,1
23600,2.73,1
23605,2.69,1
23610,2.69,1
23615,2.69,1
23620,2.69,1
23625,2.67,1
23630,2.68,1
23635,2.66,1
23640,2.66,1
23645,2.67,1
23650,2.66,1
23655,2.66,1
23660,2.65,1
23665,2.65,1
23670,2.63,1
23675,2.65,1
23680,2.64,1
23685,2.64,1
23690,2.65,1
23695,2.63,1
23700,2.65,1
23705,2.63,1
23710,2.66,1
23715,2.63,1
23720,2.67,1
23725,2.64,1
23730,2.66,1
23735,2.66,1
23740,2.66,1
23745,2.65,1
23750,2.67,1
23755,2.65,1
23760,2.65,1
23765,2.65,1
23770,2.65,1
23775,2.66,1
23780,2.64,1
23785,2.65,1
23790,2.64,1
23795,2.64,1
23800,2.63,1
23805,2.65,1
23810,2.63,1
23815,2.63,1
23820,2.63,1
23825,2.62,1
23830,2.62,1
23835,2.61,1
23840,2.62,1
23845,2.6,1
23850,2.59,1
23855,2.61,1
23860,2.6,1
23865,2.61,1
23870,2.57,1
23875,2.58,1
23880,2.59,1
23885,2.57,1
23890,2.59,1
23895,2.56,1
23900,2.6,1
23905,2.57,1
23910,2.6,1
23915,2.59,1
23920,2.58,1
23925,2.58,1
23930,2.57,1
23935,2.59,1
23940,2.58,1
23945,2.62,1
23950,2.61,1
23955,2.62,1
23960,2.59,1
23965,2.6,1
23970,2.6,1
23975,2.62,1
23980,2.59,1
23985,2.6,1
23990,2.59,1
23995,2.59,1
24000,2.58,1
24005,2.59,1
24010,2.59,1
24015,2.59,1
24020,2.57,1
24025,2.58,1
24030,2.59,1
24035,2.58,1
24040,2.6,1
24045,2.58,1
24050,2.57,1
24055,2.57,1
24060,2.55,1
24065,2.56,1
24070,2.55,1
24075,2.56,1
24080,2.56,1
24085,2.56,1
24090,2.54,1
24095,2.54,1
24100,2.55,1
24105,2.53,1
24110,2.56,1
24115,2.55,1
24120,2.56,1
24125,2.57,1
24130,2.54,1
24135,2.53,1
24140,2.54,1
24145,2.57,1
24150,2.54,1
24155,2.54,1
24160,2.54,1
24165,2.51,1
24170,2.55,1
24175,2.53,1
24180,2.54,1
24185,2.54,1
24190,2.53,1
24195,2.52,1
24200,2.5,1
24205,2.52,1
24210,2.51,1
24215,2.5,1
24220,2.5,1
24225,2.51,1
24230,2.5,1
24235,2.49,1
24240,2.5,1
24245,2.49,1
24250,2.49,1
24255,2.49,1
24260,2.48,1
24265,2.5,1
24270,2.5,1
24275,2.48,1
24280,2.5,1
24285,2.48,1
24290,2.47,1
24295,2.47,1
24300,2.49,1
24305,2.47,1
24310,2.48,1
24315,2.47,1
24320,2.47,1
24325,2.48,1
24330,2.47,1
24335,2.47,1
24340,2.46,1
24345,2.47,1
24350,2.45,1
24355,2.47,1
24360,2.47,1
24365,2.47,1
24370,2.45,1
24375,2.46,1
24380,2.45,1
24385,2.45,1
24390,2.44,1
24395,2.44,1
24400,2.45,1
24405,2.44,1
24410,2.43,1
24415,2.44,1
24420,2.44,1
24425,2.42,1
24430,2.44,1
24435,2.44,1
24440,2.44,1
24445,2.44,1
24450,2.44,1
24455,2.43,1
24460,2.43,1
24465,2.45,1
24470,2.42,1
24475,2.43,1
24480,2.43,1
24485,2.43,1
24490,2.41,1
24495,2.42,1
24500,2.42,1
24505,2.41,1
24510,2.42,1
24515,2.44,1
24520,2.41,1
24525,2.41,1
24530,2.4,1
24535,2.43,1
24540,2.41,1
24545,2.42,1
24550,2.41,1
24555,2.4,1
24560,2.39,1
24565,2.42,1
24570,2.4,1
24575,2.38,1
24580,2.38,1
24585,2.38,1
24590,2.39,1
24595,2.41,1
24600,2.36,1
24605,2.39,1
24610,2.38,1
24615,2.37,1
24620,2.39,1
24625,2.35,1
24630,2.41,1
24635,2.39,1
24640,2.41,1
24645,2.39,1
24650,2.39,1
24655,2.42,1
24660,2.39,1
24665,2.38,1
24670,2.37,1
24675,2.39,1
24680,2.38,1
24685,2.36,1
24690,2.36,1
24695,2.37,1
24700,2.37,1
24705,2.38,1
24710,2.38,1
24715,2.37,1
24720,2.37,1
24725,2.37,1
24730,2.37,1
24735,2.37,1
24740,2.36,1
24745,2.38,1
24750,2.37,1
24755,2.36,1
24760,2.37,1
24765,2.37,1
24770,2.36,1
24775,2.36,1
24780,2.38,1
24785,2.35,1
24790,2.35,1
24795,2.35,1
24800,2.34,1
24805,2.35,1
24810,2.33,1
24815,2.33,1
24820,2.34,1
24825,2.34,1
24830,2.35,1
24835,2.34,1
24840,2.32,1
24845,2.32,1
24850,2.33,1
24855,2.33,1
24860,2.32,1
24865,2.33,1
24870,2.33,1
24875,2.31,1
24880,2.32,1
24885,2.31,1
24890,2.31,1
24895,2.34,1
24900,2.32,1
24905,2.32,1
24910,2.31,1
24915,2.32,1
24920,2.31,1
24925,2.31,1
24930,2.31,1
24935,2.31,1
24940,2.32,1
24945,2.32,1
24950,2.31,1
24955,2.3,1
24960,2.3,1
24965,2.31,1
24970,2.31,1
24975,2.29,1
24980,2.3,1
24985,2.27,1
24990,2.28,1
24995,2.3,1
25000,2.27,1
25005,2.29,1
25010,2.27,1
25015,2.27,1
25020,2.25,1
25025,2.28,1
25030,2.28,1
25035,2.25,1
25040,2.26,1
25045,2.28,1
25050,2.25,1
25055,2.24,1
25060,2.24,1
25065,2.25,1
25070,2.25,1
25075,2.24,1
25080,2.25,1
25085,2.25,1
25090,2.26,1
25095,2.25,1
25100,2.23,1
25105,2.25,1
25110,2.24,1
25115,2.24,1
25120,2.25,1
25125,2.26,1
25130,2.23,1
25135,2.22,1
25140,2.23,1
25145,2.23,1
25150,2.25,1
25155,2.24,1
25160,2.24,1
25165,2.25,1
25170,2.21,1
25175,2.24,1
25180,2.25,1
25185,2.24,1
25190,2.24,1
25195,2.21,1
25200,2.21,1
25205,2.24,1
25210,2.22,1
25215,2.21,1
25220,2.21,1
25225,2.21,1
25230,2.21,1
25235,2.21,1
25240,2.2,1
25245,2.21,1
25250,2.21,1
25255,2.2,1
25260,2.2,1
25265,2.21,1
25270,2.18,1
25275,2.19,1
25280,2.18,1
25285,2.19,1
25290,2.18,1
25295,2.19,1
25300,2.17,1
25305,2.18,1
25310,2.18,1
25315,2.18,1
25320,2.19,1
25325,2.18,1
25330,2.2,1
25335,2.2,1
25340,2.19,1
25345,2.17,1
25350,2.17,1
25355,2.16,1
25360,2.17,1
25365,2.16,1
25370,2.16,1
25375,2.15,1
25380,2.14,1
25385,2.15,1
25390,2.16,1
25395,2.19,1
25400,2.17,1
25405,2.15,1
25410,2.15,1
25415,2.15,1
25420,2.15,1
25425,2.16,1
25430,2.12,1
25435,2.14,1
25440,2.15,1
25445,2.14,1
25450,2.14,1
25455,2.14,1
25460,2.15,1
25465,2.12,1
25470,2.13,1
25475,2.11,1
25480,2.13,1
25485,2.12,1
25490,2.12,1
25495,2.15,1
25500,2.14,1
25505,2.14,1
25510,2.14,1
25515,2.12,1
25520,2.11,1
25525,2.13,1
25530,2.1,1
25535,2.12,1
25540,2.11,1
25545,2.09,1
25550,2.13,1
25555,2.08,1
25560,2.09,1
25565,2.1,1
25570,2.09,1
25575,2.08,1
25580,2.09,1
25585,2.09,1
25590,2.09,1
25595,2.09,1
25600,2.08,1
25605,2.09,1
25610,2.09,1
25615,2.09,1
25620,2.06,1
25625,2.06,1
25630,2.08,1
25635,2.07,1
25640,2.06,1
25645,2.08,1
25650,2.11,1
25655,2.08,1
25660,2.06,1
25665,2.05,1
25670,2.05,1
25675,2.06,1
25680,2.05,1
25685,2.06,1
25690,2.05,1
25695,2.03,1
25700,2.05,1
25705,2.04,1
25710,2.03,1
25715,2.05,1
25720,2.04,1
25725,2.03,1
25730,2.01,1
25735,2.05,1
25740,2.02,1
25745,2.03,1
25750,2.02,1
25755,2.03,1
25760,2,1
25765,2.02,1
25770,2.01,1
25775,2.03,1
25780,2.02,1
25785,2.02,1
25790,2.02,1
25795,2.01,1
25800,2.01,1
25805,2.02,1
25810,2.01,1
25815,2.02,1
25820,2.02,1
25825,2.02,1
25830,2.01,1
25835,2.01,1
25840,2.02,1
25845,2.02,1
25850,2.01,1
25855,2,1
25860,2,1
25865,1.99,1
25870,2.01,1
25875,2.01,1
25880,2.02,1
25885,2.02,1
25890,2.01,1
25895,1.98,1
25900,1.98,1
25905,1.99,1
25910,1.99,1
25915,2,1
25920,1.99,1
25925,1.99,1
25930,1.98,1
25935,1.99,1
25940,1.97,1
25945,1.98,1
25950,1.98,1
25955,1.97,1
25960,1.99,1
25965,1.98,1
25970,1.98,1
25975,1.97,1
25980,1.97,1
25985,1.97,1
25990,1.98,1
25995,1.95,1
26000,1.95,1
26005,1.95,1
26010,1.96,1
26015,1.95,1
26020,1.99,1
26025,1.96,1
26030,1.97,1
26035,1.96,1
26040,1.94,1
26045,1.95,1
26050,1.97,1
26055,1.95,1
26060,1.96,1
26065,1.95,1
26070,1.94,1
26075,1.96,1
26080,1.93,1
26085,1.95,1
26090,1.96,1
26095,1.93,1
26100,1.93,1
26105,1.93,1
26110,1.95,1
26115,1.93,1
26120,1.93,1
26125,1.93,1
26130,1.93,1
26135,1.96,1
26140,1.93,1
26145,1.95,1
26150,1.94,1
26155,1.93,1
26160,1.93,1
26165,1.93,1
26170,1.91,1
26175,1.92,1
26180,1.92,1
26185,1.91,1
26190,1.9,1
26195,1.94,1
26200,1.91,1
26205,1.92,1
26210,1.92,1
26215,1.92,1
26220,1.9,1
26225,1.91,1
26230,1.9,1
26235,1.91,1
26240,1.91,1
26245,1.89,1
26250,1.89,1
26255,1.88,1
26260,1.88,1
26265,1.89,1
26270,1.88,1
26275,1.93,1
26280,1.87,1
26285,1.88,1
26290,1.88,1
26295,1.89,1
26300,1.87,1
26305,1.87,1
26310,1.88,1
26315,1.89,1
26320,1.88,1
26325,1.87,1
26330,1.87,1
26335,1.87,1
26340,1.87,1
26345,1.89,1
26350,1.88,1
26355,1.86,1
26360,1.86,1
26365,1.88,1
26370,1.86,1
26375,1.88,1
26380,1.86,1
26385,1.85,1
26390,1.86,1
26395,1.86,1
26400,1.88,1
26405,1.88,1
26410,1.85,1
26415,1.86,1
26420,1.86,1
26425,1.84,1
26430,1.84,1
26435,1.85,1
26440,1.83,1
26445,1.83,1
26450,1.85,1
26455,1.83,1
26460,1.84,1
26465,1.84,1
26470,1.84,1
26475,1.84,1
26480,1.85,1
26485,1.85,1
26490,1.84,1
26495,1.83,1
26500,1.83,1
26505,1.83,1
26510,1.83,1
26515,1.83,1
26520,1.82,1
26525,1.82,1
26530,1.82,1
26535,1.82,1
26540,1.82,1
26545,1.82,1
26550,1.81,1
26555,1.81,1
26560,1.82,1
26565,1.82,1
26570,1.79,1
26575,1.81,1
26580,1.8,1
26585,1.78,1
26590,1.81,1
26595,1.83,1
26600,1.81,1
26605,1.79,1
26610,1.79,1
26615,1.81,1
26620,1.8,1
26625,1.8,1
26630,1.78,1
26635,1.79,1
26640,1.79,1
26645,1.82,1
26650,1.79,1
26655,1.8,1
26660,1.79,1
26665,1.8,1
26670,1.79,1
26675,1.8,1
26680,1.8,1
26685,1.81,1
26690,1.79,1
26695,1.77,1
26700,1.79,1
26705,1.78,1
26710,1.78,1
26715,1.8,1
26720,1.8,1
26725,1.76,1
26730,1.79,1
26735,1.77,1
26740,1.78,1
26745,1.77,1
26750,1.78,1
26755,1.76,1
26760,1.78,1
26765,1.76,1
26770,1.79,1
26775,1.8,1
26780,1.77,1
26785,1.77,1
26790,1.76,1
26795,1.76,1
26800,1.74,1
26805,1.74,1
26810,1.74,1
26815,1.75,1
26820,1.73,1
26825,1.74,1
26830,1.74,1
26835,1.74,1
26840,1.74,1
26845,1.75,1
26850,1.72,1
26855,1.73,1
26860,1.72,1
26865,1.73,1
26870,1.74,1
26875,1.72,1
26880,1.72,1
26885,1.73,1
26890,1.73,1
26895,1.75,1
26900,1.72,1
26905,1.72,1
26910,1.71,1
26915,1.72,1
26920,1.72,1
26925,1.72,1
26930,1.72,1
26935,1.71,1
26940,1.72,1
26945,1.72,1
26950,1.71,1
26955,1.71,1
26960,1.72,1
26965,1.69,1
26970,1.7,1
26975,1.73,1
26980,1.69,1
26985,1.69,1
26990,1.71,1
26995,1.7,1
27000,1.69,1
27005,1.7,1
27010,1.67,1
27015,1.69,1
27020,1.7,1
27025,1.68,1
27030,1.69,1
27035,1.7,1
27040,1.69,1
27045,1.67,1
27050,1.67,1
27055,1.67,1
27060,1.71,1
27065,1.68,1
27070,1.67,1
27075,1.67,1
27080,1.67,1
27085,1.67,1
27090,1.68,1
27095,1.67,1
27100,1.68,1
27105,1.67,1
27110,1.66,1
27115,1.68,1
27120,1.65,1
27125,1.66,1
27130,1.65,1
27135,1.66,1
27140,1.67,1
27145,1.65,1
27150,1.68,1
27155,1.66,1
27160,1.66,1
27165,1.68,1
27170,1.65,1
27175,1.66,1
27180,1.66,1
27185,1.67,1
27190,1.65,1
27195,1.64,1
27200,1.67,1
27205,1.66,1
27210,1.64,1
27215,1.64,1
27220,1.65,1
27225,1.66,1
27230,1.65,1
27235,1.63,1
27240,1.63,1
27245,1.64,1
27250,1.66,1
27255,1.62,1
27260,1.65,1
27265,1.64,1
27270,1.63,1
27275,1.65,1
27280,1.64,1
27285,1.62,1
27290,1.65,1
27295,1.63,1
27300,1.65,1
27305,1.63,1
27310,1.61,1
27315,1.61,1
27320,1.62,1
27325,1.62,1
27330,1.62,1
27335,1.61,1
27340,1.61,1
27345,1.61,1
27350,1.6,1
27355,1.62,1
27360,1.61,1
27365,1.62,1
27370,1.58,1
27375,1.61,1
27380,1.6,1
27385,1.57,1
27390,1.61,1
27395,1.61,1
27400,1.6,1
27405,1.6,1
27410,1.59,1
27415,1.6,1
27420,1.6,1
27425,1.62,1
27430,1.6,1
27435,1.59,1
27440,1.59,1
27445,1.61,1
27450,1.61,1
27455,1.58,1
27460,1.59,1
27465,1.59,1
27470,1.58,1
27475,1.59,1
27480,1.59,1
27485,1.58,1
27490,1.58,1
27495,1.57,1
27500,1.58,1
27505,1.6,1
27510,1.58,1
27515,1.57,1
27520,1.57,1
27525,1.57,1
27530,1.58,1
27535,1.58,1
27540,1.58,1
27545,1.58,1
27550,1.57,1
27555,1.6,1
27560,1.57,1
27565,1.61,1
27570,1.6,1
27575,1.57,1
27580,1.61,1
27585,1.57,1
27590,1.58,1
27595,1.57,1
27600,1.57,1
27605,1.56,1
27610,1.58,1
27615,1.58,1
27620,1.57,1
27625,1.58,1
27630,1.57,1
27635,1.57,1
27640,1.58,1
27645,1.56,1
27650,1.6,1
27655,1.58,1
27660,1.58,1
27665,1.6,1
27670,1.59,1
27675,1.57,1
27680,1.55,1
27685,1.57,1
27690,1.59,1
27695,1.56,1
27700,1.57,1
27705,1.56,1
27710,1.57,1
27715,1.57,1
27720,1.56,1
27725,1.56,1
27730,1.56,1
27735,1.55,1
27740,1.54,1
27745,1.56,1
27750,1.54,1
27755,1.54,1
27760,1.54,1
27765,1.53,1
27770,1.55,1
27775,1.57,1
27780,1.55,1
27785,1.55,1
27790,1.53,1
27795,1.54,1
27800,1.55,1
27805,1.53,1
27810,1.56,1
27815,1.53,1
27820,1.54,1
27825,1.54,1
27830,1.54,1
27835,1.54,1
27840,1.52,1
27845,1.55,1
27850,1.53,1
27855,1.54,1
27860,1.55,1
27865,1.51,1
27870,1.54,1
27875,1.52,1
27880,1.53,1
27885,1.53,1
27890,1.54,1
27895,1.54,1
27900,1.52,1
27905,1.54,1
27910,1.56,1
27915,1.55,1
27920,1.52,1
27925,1.53,1
27930,1.54,1
27935,1.52,1
27940,1.53,1
27945,1.52,1
27950,1.52,1
27955,1.49,1
27960,1.51,1
27965,1.5,1
27970,1.5,1
27975,1.51,1
27980,1.51,1
27985,1.54,1
27990,1.51,1
27995,1.53,1
28000,1.52,1
28005,1.52,1
28010,1.51,1
28015,1.51,1
28020,1.5,1
28025,1.51,1
28030,1.51,1
28035,1.51,1
28040,1.51,1
28045,1.53,1
28050,1.5,1
28055,1.53,1
28060,1.5,1
28065,1.5,1
28070,1.5,1
28075,1.53,1
28080,1.5,1
28085,1.53,1
28090,1.51,1
28095,1.5,1
28100,1.51,1
28105,1.51,1
28110,1.53,1
28115,1.51,1
28120,1.48,1
28125,1.51,1
28130,1.49,1
28135,1.51,1
28140,1.5,1
28145,1.48,1
28150,1.5,1
28155,1.52,1
28160,1.47,1
28165,1.51,1
28170,1.5,1
28175,1.5,1
28180,1.49,1
28185,1.51,1
28190,1.5,1
28195,1.48,1
28200,1.49,1
28205,1.47,1
28210,1.49,1
28215,1.47,1
28220,1.49,1
28225,1.49,1
28230,1.5,1
28235,1.49,1
28240,1.48,1
28245,1.5,1
28250,1.47,1
28255,1.48,1
28260,1.46,1
28265,1.5,1
28270,1.48,1
28275,1.47,1
28280,1.46,1
28285,1.5,1
28290,1.49,1
28295,1.46,1
28300,1.47,1
28305,1.46,1
28310,1.46,1
28315,1.47,1
28320,1.46,1
28325,1.47,1
28330,1.46,1
28335,1.47,1
28340,1.45,1
28345,1.45,1
28350,1.45,1
28355,1.45,1
28360,1.45,1
28365,1.44,1
28370,1.45,1
28375,1.45,1
28380,1.45,1
28385,1.46,1
28390,1.44,1
28395,1.44,1
28400,1.47,1
28405,1.45,1
28410,1.44,1
28415,1.46,1
28420,1.47,1
28425,1.45,1
28430,1.47,1
28435,1.45,1
28440,1.45,1
28445,1.46,1
28450,1.45,1
28455,1.48,1
28460,1.46,1
28465,1.46,1
28470,1.46,1
28475,1.45,1
28480,1.47,1
28485,1.5,1
28490,1.51,1
28495,1.44,1
28500,1.45,1
28505,1.45,1
28510,1.45,1
28515,1.46,1
28520,1.45,1
28525,1.45,1
28530,1.45,1
28535,1.45,1
28540,1.45,1
28545,1.44,1
28550,1.45,1
28555,1.47,1
28560,1.46,1
28565,1.44,1
28570,1.44,1
28575,1.44,1
28580,1.43,1
28585,1.45,1
28590,1.48,1
28595,1.49,1
28600,1.46,1
28605,1.45,1
28610,1.48,1
28615,1.47,1
28620,1.47,1
28625,1.48,1
28630,1.45,1
28635,1.47,1
28640,1.48,1
28645,1.49,1
28650,1.49,1
28655,1.5,1
28660,1.49,1
28665,1.49,1
28670,1.47,1
28675,1.46,1
28680,1.47,1
28685,1.47,1
28690,1.47,1
28695,1.48,1
28700,1.47,1
28705,1.51,1
28710,1.49,1
28715,1.45,1
28720,1.44,1
28725,1.47,1
28730,1.47,1
28735,1.41,1
28740,1.42,1
28745,1.45,1
28750,1.42,1
28755,1.42,1
28760,1.42,1
28765,1.44,1
28770,1.42,1
28775,1.43,1
28780,1.43,1
28785,1.44,1
28790,1.45,1
28795,1.47,1
28800,1.46,1
28805,1.42,1
28810,1.43,1
28815,1.41,1
28820,1.42,1
28825,1.4,1
28830,1.42,1
28835,1.42,1
28840,1.41,1
28845,1.41,1
28850,1.43,1
28855,1.42,1
28860,1.41,1
28865,1.43,1
28870,1.43,1
28875,1.42,1
28880,1.44,1
28885,1.41,1
28890,1.44,1
28895,1.42,1
28900,1.43,1
28905,1.4,1
28910,1.4,1
28915,1.4,1
28920,1.4,1
28925,1.4,1
28930,1.4,1
28935,1.41,1
28940,1.4,1
28945,1.4,1
28950,1.41,1
28955,1.4,1
28960,1.4,1
28965,1.41,1
28970,1.39,1
28975,1.4,1
28980,1.38,1
28985,1.4,1
28990,1.4,1
28995,1.39,1
29000,1.38,1
29005,1.4,1
29010,1.39,1
29015,1.41,1
29020,1.38,1
29025,1.38,1
29030,1.4,1
29035,1.39,1
29040,1.38,1
29045,1.4,1
29050,1.38,1
29055,1.38,1
29060,1.38,1
29065,1.39,1
29070,1.37,1
29075,1.39,1
29080,1.37,1
29085,1.37,1
29090,1.37,1
29095,1.37,1
29100,1.38,1
29105,1.37,1
29110,1.38,1
29115,1.37,1
29120,1.37,1
29125,1.37,1
29130,1.4,1
29135,1.38,1
29140,1.35,1
29145,1.38,1
29150,1.39,1
29155,1.38,1
29160,1.36,1
29165,1.35,1
29170,1.37,1
29175,1.37,1
29180,1.37,1
29185,1.35,1
29190,1.35,1
29195,1.35,1
29200,1.34,1
29205,1.35,1
29210,1.35,1
29215,1.35,1
29220,1.35,1
29225,1.35,1
29230,1.37,1
29235,1.37,1
29240,1.36,1
29245,1.34,1
29250,1.34,1
29255,1.35,1
29260,1.34,1
29265,1.35,1
29270,1.35,1
29275,1.34,1
29280,1.36,1
29285,1.36,1
29290,1.34,1
29295,1.35,1
29300,1.37,1
29305,1.34,1
29310,1.36,1
29315,1.35,1
29320,1.34,1
29325,1.33,1
29330,1.34,1
29335,1.34,1
29340,1.34,1
29345,1.35,1
29350,1.31,1
29355,1.33,1
29360,1.34,1
29365,1.34,1
29370,1.32,1
29375,1.34,1
29380,1.33,1
29385,1.34,1
29390,1.33,1
29395,1.31,1
29400,1.32,1
29405,1.32,1
29410,1.33,1
29415,1.33,1
29420,1.32,1
29425,1.31,1
29430,1.32,1
29435,1.34,1
29440,1.32,1
29445,1.31,1
29450,1.32,1
29455,1.32,1
29460,1.32,1
29465,1.32,1
29470,1.32,1
29475,1.31,1
29480,1.31,1
29485,1.31,1
29490,1.31,1
29495,1.29,1
29500,1.31,1
29505,1.32,1
29510,1.31,1
29515,1.3,1
29520,1.32,1
29525,1.3,1
29530,1.3,1
29535,1.3,1
29540,1.3,1
29545,1.32,1
29550,1.3,1
29555,1.31,1
29560,1.32,1
29565,1.3,1
29570,1.3,1
29575,1.31,1
29580,1.32,1
29585,1.32,1
29590,1.3,1
29595,1.32,1
29600,1.32,1
29605,1.31,1
29610,1.3,1
29615,1.29,1
29620,1.3,1
29625,1.32,1
29630,1.29,1
29635,1.31,1
29640,1.31,1
29645,1.3,1
29650,1.31,1
29655,1.32,1
29660,1.29,1
29665,1.29,1
29670,1.3,1
29675,1.31,1
29680,1.28,1
29685,1.31,1
29690,1.28,1
29695,1.29,1
29700,1.3,1
29705,1.29,1
29710,1.28,1
29715,1.29,1
29720,1.3,1
29725,1.28,1
29730,1.29,1
29735,1.29,1
29740,1.29,1
29745,1.3,1
29750,1.29,1
29755,1.28,1
29760,1.28,1
29765,1.29,1
29770,1.27,1
29775,1.29,1
29780,1.31,1
29785,1.28,1
29790,1.32,1
29795,1.31,1
29800,1.28,1
29805,1.28,1
29810,1.27,1
29815,1.28,1
29820,1.27,1
29825,1.28,1
29830,1.27,1
29835,1.28,1
29840,1.28,1
29845,1.26,1
29850,1.3,1
29855,1.27,1
29860,1.31,1
29865,1.29,1
29870,1.32,1
29875,1.29,1
29880,1.27,1
29885,1.28,1
29890,1.3,1
29895,1.28,1
29900,1.26,1
29905,1.28,1
29910,1.27,1
29915,1.3,1
29920,1.26,1
29925,1.29,1
29930,1.27,1
29935,1.28,1
29940,1.26,1
29945,1.26,1
29950,1.27,1
29955,1.27,1
29960,1.25,1
29965,1.29,1
29970,1.27,1
29975,1.28,1
29980,1.29,1
29985,1.26,1
29990,1.26,1
29995,1.28,1
30000,1.26,1
30005,1.28,1
30010,1.3,1
30015,1.27,1
30020,1.25,1
30025,1.28,1
30030,1.26,1
30035,1.25,1
30040,1.28,1
30045,1.26,1
30050,1.27,1
30055,1.26,1
30060,1.27,1
30065,1.26,1
30070,1.26,1
30075,1.26,1
30080,1.26,1
30085,1.27,1
30090,1.26,1
30095,1.25,1
30100,1.25,1
30105,1.29,1
30110,1.29,1
30115,1.27,1
30120,1.26,1
30125,1.27,1
30130,1.27,1
30135,1.26,1
30140,1.26,1
30145,1.26,1
30150,1.28,1
30155,1.27,1
30160,1.28,1
30165,1.27,1
30170,1.26,1
30175,1.26,1
30180,1.26,1
30185,1.26,1
30190,1.26,1
30195,1.25,1
30200,1.28,1
30205,1.26,1
30210,1.26,1
30215,1.25,1
30220,1.26,1
30225,1.28,1
30230,1.25,1
30235,1.28,1
30240,1.27,1
30245,1.27,1
30250,1.26,1
30255,1.26,1
30260,1.25,1
30265,1.25,1
30270,1.24,1
30275,1.25,1
30280,1.26,1
30285,1.25,1
30290,1.27,1
30295,1.25,1
30300,1.25,1
30305,1.26,1
30310,1.26,1
30315,1.25,1
30320,1.25,1
30325,1.27,1
30330,1.29,1
30335,1.24,1
30340,1.24,1
30345,1.25,1
30350,1.25,1
30355,1.26,1
30360,1.26,1
30365,1.24,1
30370,1.25,1
30375,1.25,1
30380,1.23,1
30385,1.27,1
30390,1.25,1
30395,1.25,1
30400,1.25,1
30405,1.27,1
30410,1.24,1
30415,1.25,1
30420,1.24,1
30425,1.25,1
30430,1.27,1
30435,1.24,1
30440,1.24,1
30445,1.24,1
30450,1.24,1
30455,1.24,1
30460,1.23,1
30465,1.25,1
30470,1.23,1
30475,1.23,1
30480,1.26,1
30485,1.26,1
30490,1.25,1
30495,1.25,1
30500,1.24,1
30505,1.24,1
30510,1.24,1
30515,1.25,1
30520,1.24,1
30525,1.25,1
30530,1.23,1
30535,1.24,1
30540,1.24,1
30545,1.22,1
30550,1.25,1
30555,1.24,1
30560,1.21,1
30565,1.23,1
30570,1.24,1
30575,1.24,1
30580,1.25,1
30585,1.23,1
30590,1.24,1
30595,1.26,1
30600,1.24,1
30605,1.23,1
30610,1.22,1
30615,1.22,1
30620,1.25,1
30625,1.24,1
30630,1.24,1
30635,1.24,1
30640,1.24,1
30645,1.24,1
30650,1.24,1
30655,1.24,1
30660,1.23,1
30665,1.23,1
30670,1.24,1
30675,1.22,1
30680,1.25,1
30685,1.22,1
30690,1.23,1
30695,1.24,1
30700,1.23,1
30705,1.22,1
30710,1.23,1
30715,1.25,1
30720,1.23,1
30725,1.23,1
30730,1.24,1
30735,1.23,1
30740,1.24,1
30745,1.22,1
30750,1.23,1
30755,1.24,1
30760,1.22,1
30765,1.24,1
30770,1.23,1
30775,1.23,1
30780,1.24,1
30785,1.25,1
30790,1.23,1
30795,1.22,1
30800,1.2,1
30805,1.24,1
30810,1.23,1
30815,1.25,1
30820,1.22,1
30825,1.22,1
30830,1.23,1
30835,1.24,1
30840,1.24,1
30845,1.22,1
30850,1.22,1
30855,1.23,1
30860,1.22,1
30865,1.22,1
30870,1.24,1
30875,1.21,1
30880,1.22,1
30885,1.24,1
30890,1.23,1
30895,1.24,1
30900,1.24,1
30905,1.22,1
30910,1.23,1
30915,1.22,1
30920,1.21,1
30925,1.22,1
30930,1.21,1
30935,1.23,1
30940,1.21,1
30945,1.21,1
30950,1.23,1
30955,1.21,1
30960,1.23,1
30965,1.21,1
30970,1.22,1
30975,1.22,1
30980,1.23,1
30985,1.22,1
30990,1.24,1
30995,1.22,1
31000,1.21,1
31005,1.23,1
31010,1.24,1
31015,1.24,1
31020,1.21,1
31025,1.22,1
31030,1.25,1
31035,1.22,1
31040,1.22,1
31045,1.23,1
31050,1.21,1
31055,1.22,1
31060,1.21,1
31065,1.22,1
31070,1.22,1
31075,1.21,1
31080,1.21,1
